source_id,species_common,species_scientific,quality_grade,cc_license,type_label,latitude,longitude,country
190873,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-ND-4.0,song,12.026,79.8492,India
190874,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-ND-4.0,call,12.026,79.8492,India
190962,Spotted Dove,Spilopelia chinensis,B,CC-BY-NC-SA-4.0,song,6.286,81.2923,Sri Lanka
190966,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,call,6.3984,81.482,Sri Lanka
191211,Common Tailorbird,Orthotomus sutorius,B,CC-BY-NC-SA-4.0,song,18.7877,98.984,Thailand
191870,Common Iora,Aegithina tiphia,B,CC-BY-NC-ND-4.0,call,12.026,79.8492,India
192023,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-SA-4.0,call,3.3367,101.2439,Malaysia
192026,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-SA-4.0,call,3.3367,101.2439,Malaysia
192027,Collared Kingfisher,Todiramphus chloris,C,CC-BY-NC-SA-4.0,call,3.3367,101.2439,Malaysia
192030,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,call,3.3367,101.2439,Malaysia
192031,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,call,3.3367,101.2439,Malaysia
192034,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,call,3.3367,101.2439,Malaysia
192037,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-SA-4.0,song,3.3367,101.2439,Malaysia
192165,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,call,3.3367,101.2439,Malaysia
192166,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,song,3.3367,101.2439,Malaysia
192179,Yellow-vented Bulbul,Pycnonotus goiavier,C,CC-BY-NC-SA-4.0,call,3.3367,101.2439,Malaysia
19400,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-ND-2.5,"call, calls in flight",8.4874,76.952,India
194196,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-SA-4.0,song,14.7655,120.2769,Philippines
194527,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-SA-4.0,song,2.1862,128.5764,Indonesia
194905,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-SA-4.0,song,2.1862,128.5764,Indonesia
196143,Yellow-vented Bulbul,Pycnonotus goiavier,B,CC-BY-NC-SA-4.0,call,14.6434,120.9889,Philippines
19639,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-SA-3.0,call,0.5606,123.68,Indonesia
19647,Common Tailorbird,Orthotomus sutorius,A,CC-BY-NC-SA-3.0,song,33.605791,73.042259,Pakistan
19649,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-SA-3.0,song,18.58333,98.48333,Thailand
196584,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-ND-4.0,call,2.1402,128.5654,Indonesia
196949,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,call,15.4542,73.8306,India
197127,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,call,15.4346,74.0985,India
197128,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,call,15.4346,74.0985,India
19752,Large-tailed Nightjar,Caprimulgus macrurus,B,CC-BY-NC-SA-3.0,call,12.9,99.6,Thailand
197605,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,call,15.4545,74.2293,India
197619,Collared Kingfisher,Todiramphus chloris,A,CC-BY-NC-SA-4.0,call,15.4331,73.9256,India
197737,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,flight call,15.375,74.2542,India
197838,Common Tailorbird,Orthotomus sutorius,A,CC-BY-NC-ND-4.0,song,15.625,99.3185,Thailand
19784,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-SA-3.0,call,,,Cambodia
197869,Common Iora,Aegithina tiphia,B,CC-BY-NC-ND-4.0,song,15.625,99.3185,Thailand
19803,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-3.0,song,12.48333,106.01667,Cambodia
198426,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,song,-8.8258,115.2124,Indonesia
198428,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,song,-8.8258,115.2124,Indonesia
198430,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,song,-8.8258,115.2124,Indonesia
19938,Common Tailorbird,Orthotomus sutorius,B,CC-BY-NC-ND-2.5,song,10.0738,77.0914,India
19988,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-2.5,call,8.7517,76.6937,India
200724,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-ND-4.0,song,11.4377,107.4193,Vietnam
20267,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-ND-2.5,call,8.7723,76.7089,India
203463,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-ND-4.0,song,5.9946,116.554,Malaysia
203465,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-ND-4.0,song,5.9946,116.554,Malaysia
203466,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-ND-4.0,song,5.9946,116.554,Malaysia
204069,Yellow-vented Bulbul,Pycnonotus goiavier,B,CC-BY-NC-SA-4.0,song,-6.2781,105.8537,Indonesia
204535,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-SA-4.0,call,-7.098,120.6647,Indonesia
204548,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-SA-4.0,call,-7.098,120.6647,Indonesia
204551,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-SA-4.0,call,-7.098,120.6647,Indonesia
204552,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-SA-4.0,call,-7.098,120.6647,Indonesia
204788,Large-tailed Nightjar,Caprimulgus macrurus,B,CC-BY-NC-SA-4.0,song,-7.7072,126.2796,Indonesia
204898,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-SA-4.0,call,-8.1646,127.6883,Indonesia
205073,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-SA-4.0,call,-8.0105,131.0847,Indonesia
205233,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-ND-4.0,"call, song",15.3622,73.8918,India
205313,Large-tailed Nightjar,Caprimulgus macrurus,B,CC-BY-NC-SA-4.0,song,5.3128,115.6617,Malaysia
205792,Collared Kingfisher,Todiramphus chloris,A,CC-BY-NC-ND-4.0,call,15.4779,73.9314,India
206552,Spotted Dove,Spilopelia chinensis,B,CC-BY-NC-ND-4.0,call,15.5953,99.3161,Thailand
207243,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,song,18.4426,74.0179,India
207665,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,"alarm call, call",7.961,80.759,Sri Lanka
207723,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,call,7.2847,80.6371,Sri Lanka
207869,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,song,6.3161,81.483,Sri Lanka
207964,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-ND-4.0,call,3.9459,115.6019,Indonesia
208677,Spotted Dove,Spilopelia chinensis,B,CC-BY-NC-ND-4.0,"call, song",15.3622,73.8918,India
208768,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,flight call,15.5442,73.7733,India
208814,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,flight call,15.5442,73.7733,India
209207,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,call,15.5442,73.7733,India
209213,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,song,15.5442,73.7733,India
209214,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,song,15.5442,73.7733,India
209215,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,"call, song",15.5442,73.7733,India
209538,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,call,15.5442,73.7733,India
209943,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-SA-4.0,call,13.347,74.789,India
21133,Common Tailorbird,Orthotomus sutorius,A,CC-BY-NC-ND-2.5,call,15.5334,73.8167,India
211552,Common Iora,Aegithina tiphia,B,CC-BY-NC-ND-4.0,call?,6.4167,80.4237,Sri Lanka
211553,Common Iora,Aegithina tiphia,B,CC-BY-NC-ND-4.0,"call, song",6.4167,80.4237,Sri Lanka
213367,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,song,21.2143,92.0543,Bangladesh
214418,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,song,-6.0187,106.1947,Indonesia
21571,Spotted Dove,Spilopelia chinensis,B,CC-BY-NC-ND-2.5,song,39.136452,118.830185,China
216355,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-SA-4.0,call,0.7003,127.83,Indonesia
216356,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-SA-4.0,song,0.7003,127.83,Indonesia
216876,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,call,5.4626,118.2526,Malaysia
216929,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,song,5.0224,117.7464,Malaysia
216930,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,call,5.0224,117.7464,Malaysia
217355,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-SA-4.0,call,-6.5998,106.7962,Indonesia
236320,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,song,-2.9444,114.1861,Indonesia
236515,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-ND-4.0,song,15.3622,73.8918,India
23823,Olive-backed Sunbird,Cinnyris jugularis,A,CC-BY-NC-ND-2.5,call,11.1667,107.1667,Vietnam
23824,Spotted Dove,Spilopelia chinensis,B,CC-BY-NC-ND-2.5,song,11.1667,107.1667,Vietnam
23897,Pied Fantail,Rhipidura javanica,A,CC-BY-NC-ND-2.5,call,10.4126,106.8962,Vietnam
239282,Large-tailed Nightjar,Caprimulgus macrurus,B,CC-BY-NC-SA-4.0,song,-5.0282,105.7769,Indonesia
23969,Spotted Dove,Spilopelia chinensis,B,CC-BY-NC-ND-2.5,song,35.5764,111.1153,China
239824,Yellow-vented Bulbul,Pycnonotus goiavier,C,CC-BY-NC-SA-4.0,song,14.5764,121.0851,Philippines
240450,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,call,12.4833,106.0167,Cambodia
241963,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-SA-4.0,call,5.8762,117.9448,Malaysia
244136,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,song,25.9475,91.8347,India
24466,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-ND-2.5,call,10.4126,106.8962,Vietnam
24587,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-ND-2.5,song,13.8501,103.3167,Cambodia
24588,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-ND-2.5,song,13.8501,103.3167,Cambodia
24590,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-ND-2.5,song,13.8501,103.3167,Cambodia
24591,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-ND-2.5,song,13.8501,103.3167,Cambodia
24597,Spotted Dove,Spilopelia chinensis,B,CC-BY-NC-ND-2.5,song,13.96667,104.88333,Cambodia
24608,Spotted Dove,Spilopelia chinensis,B,CC-BY-NC-ND-2.5,song,13.96667,104.88333,Cambodia
254982,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,flight call,26.5023,88.407,Bangladesh
25978,Large-tailed Nightjar,Caprimulgus macrurus,B,CC-BY-NC-ND-2.5,song,11.3473,107.1501,Vietnam
26057,Common Iora,Aegithina tiphia,B,CC-BY-NC-ND-2.5,other,22.3284,94.4967,Myanmar
26251,Common Iora,Aegithina tiphia,B,CC-BY-NC-ND-2.5,song,11.3473,107.1501,Vietnam
26252,Common Iora,Aegithina tiphia,A,CC-BY-NC-ND-2.5,song,11.3473,107.1501,Vietnam
26253,Common Iora,Aegithina tiphia,A,CC-BY-NC-ND-2.5,song,11.3473,107.1501,Vietnam
264244,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,song,10.043,105.794,Vietnam
264245,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-SA-4.0,call,10.043,105.794,Vietnam
266132,Yellow-vented Bulbul,Pycnonotus goiavier,B,CC-BY-NC-ND-4.0,call,4.2274,113.916,Malaysia
266476,Collared Kingfisher,Todiramphus chloris,A,CC-BY-NC-ND-4.0,call,6.1569,116.1513,Malaysia
266954,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,"call, contact call",26.8453,81.0731,India
268331,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,song,26.8453,81.0731,India
268433,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,song,26.8453,81.0731,India
269423,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-ND-4.0,song,9.87,118.82,Philippines
269430,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-ND-4.0,call,9.9817,118.7837,Philippines
269431,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-ND-4.0,call,10.1913,118.8912,Philippines
269432,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-ND-4.0,call,10.1913,118.8912,Philippines
269435,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-ND-4.0,song,9.9817,118.7837,Philippines
269988,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-ND-4.0,song,8.12,124.91,Philippines
27261,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-ND-2.5,call,14.7501,106.0667,Laos
27611,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-ND-2.5,call,13.96667,104.88333,Cambodia
278752,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,call,12.9912,80.2363,India
284503,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,song,-8.8253,115.2199,Indonesia
284524,White-breasted Waterhen,Amaurornis phoenicurus,B,CC-BY-NC-SA-4.0,call,12.9912,80.2363,India
284767,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,call,-6.1745,105.9697,Indonesia
286053,White-breasted Waterhen,Amaurornis phoenicurus,B,CC-BY-NC-ND-4.0,call,24.425642,124.211626,Japan
286713,Collared Kingfisher,Todiramphus chloris,A,CC-BY-NC-SA-4.0,call,-8.3507,115.2741,Indonesia
288093,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,call,12.9912,80.2363,India
289527,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-SA-4.0,song,20.1856,96.4863,Myanmar
290513,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-ND-4.0,song,3.338,101.241,Malaysia
290529,Large-tailed Nightjar,Caprimulgus macrurus,B,CC-BY-NC-ND-4.0,song,3.338,101.241,Malaysia
290530,Large-tailed Nightjar,Caprimulgus macrurus,B,CC-BY-NC-ND-4.0,call,3.338,101.241,Malaysia
290553,Collared Kingfisher,Todiramphus chloris,A,CC-BY-NC-ND-4.0,song,3.338,101.241,Malaysia
290554,Collared Kingfisher,Todiramphus chloris,A,CC-BY-NC-ND-4.0,song,3.338,101.241,Malaysia
290555,Collared Kingfisher,Todiramphus chloris,A,CC-BY-NC-ND-4.0,call,3.338,101.241,Malaysia
290584,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-ND-4.0,song,3.338,101.241,Malaysia
290585,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-ND-4.0,song,3.338,101.241,Malaysia
290641,Yellow-vented Bulbul,Pycnonotus goiavier,B,CC-BY-NC-ND-4.0,song,3.338,101.241,Malaysia
290642,Yellow-vented Bulbul,Pycnonotus goiavier,B,CC-BY-NC-ND-4.0,song,3.338,101.241,Malaysia
290643,Yellow-vented Bulbul,Pycnonotus goiavier,B,CC-BY-NC-ND-4.0,call,3.418,101.843,Malaysia
290678,Common Iora,Aegithina tiphia,A,CC-BY-NC-ND-4.0,song,3.338,101.241,Malaysia
290679,Common Iora,Aegithina tiphia,B,CC-BY-NC-ND-4.0,song,3.338,101.241,Malaysia
290697,Common Tailorbird,Orthotomus sutorius,A,CC-BY-NC-ND-4.0,song,3.693,101.746,Malaysia
290757,Pied Fantail,Rhipidura javanica,A,CC-BY-NC-ND-4.0,song,3.338,101.241,Malaysia
290759,Pied Fantail,Rhipidura javanica,A,CC-BY-NC-ND-4.0,song,3.338,101.241,Malaysia
290760,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-ND-4.0,call,3.338,101.241,Malaysia
290929,Olive-backed Sunbird,Cinnyris jugularis,A,CC-BY-NC-ND-4.0,song,3.338,101.241,Malaysia
290930,Olive-backed Sunbird,Cinnyris jugularis,A,CC-BY-NC-ND-4.0,song,3.338,101.241,Malaysia
290931,Olive-backed Sunbird,Cinnyris jugularis,A,CC-BY-NC-ND-4.0,song,3.338,101.241,Malaysia
290932,Olive-backed Sunbird,Cinnyris jugularis,A,CC-BY-NC-ND-4.0,call,3.338,101.241,Malaysia
291729,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-SA-4.0,call,7.3397,134.4606,Palau
293219,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-SA-4.0,call,0.5126,123.9109,Indonesia
29386,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-ND-2.5,song,,,Thailand
294057,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,call,5.482,118.2376,Malaysia
294977,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,call,13.0868,100.0643,Thailand
295158,Collared Kingfisher,Todiramphus chloris,A,CC-BY-NC-SA-4.0,call,8.3626,98.5779,Thailand
295874,Large-tailed Nightjar,Caprimulgus macrurus,B,CC-BY-NC-SA-4.0,song,12.8422,99.5914,Thailand
29590,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-SA-3.0,other,8.632449,97.646313,Thailand
29594,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-SA-3.0,other,1.313095,103.813677,Singapore
296393,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,song,3.3402,101.2498,Malaysia
297269,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,song,11.9965,79.8159,India
30000,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-ND-2.5,song,4.4667,117.917,Malaysia
30001,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-ND-2.5,song,4.4667,117.917,Malaysia
30002,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-ND-2.5,song,4.4667,117.917,Malaysia
30042,Yellow-vented Bulbul,Pycnonotus goiavier,B,CC-BY-NC-ND-2.5,song,4.9767,117.7417,Malaysia
301717,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-SA-4.0,call,18.8095,98.9585,Thailand
301810,Olive-backed Sunbird,Cinnyris jugularis,A,CC-BY-NC-SA-4.0,song,9.1385,98.6199,Thailand
302460,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,call,7.2459,80.3519,Sri Lanka
303532,White-breasted Waterhen,Amaurornis phoenicurus,B,CC-BY-NC-SA-4.0,call,16.3981,73.7822,India
303760,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,song,9.1385,98.6199,Thailand
303821,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,song,12.2714,109.1138,Vietnam
303822,Common Iora,Aegithina tiphia,B,CC-BY-NC-SA-4.0,song,12.2714,109.1138,Vietnam
304181,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,call,14.15,121.232,Philippines
304310,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-SA-4.0,song,3.3402,101.2498,Malaysia
304839,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-SA-4.0,call,10.0504,76.3389,India
305691,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-SA-4.0,alarm call,7.2509,80.3487,Sri Lanka
306378,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,call,15.8891,108.3427,Vietnam
309568,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-SA-4.0,song,9.2492,76.6392,India
311131,Common Iora,Aegithina tiphia,B,CC-BY-NC-ND-4.0,call,6.994027,80.411337,Sri Lanka
311133,Common Iora,Aegithina tiphia,A,CC-BY-NC-ND-4.0,call,6.994027,80.411337,Sri Lanka
311142,White-breasted Waterhen,Amaurornis phoenicurus,B,CC-BY-NC-ND-4.0,call,6.279967,81.304883,Sri Lanka
311271,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-ND-4.0,song,6.989907,80.404582,Sri Lanka
311306,White-throated Kingfisher,Halcyon smyrnensis,A,CC-BY-NC-ND-4.0,call,6.994027,80.411337,Sri Lanka
311307,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,call,6.993101,80.409556,Sri Lanka
311308,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,call,6.279967,81.304883,Sri Lanka
311309,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,call,6.279967,81.304883,Sri Lanka
311310,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,call,6.307905,81.428599,Sri Lanka
311311,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,call,6.307905,81.428599,Sri Lanka
311312,White-throated Kingfisher,Halcyon smyrnensis,A,CC-BY-NC-ND-4.0,call,6.307905,81.428599,Sri Lanka
311313,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,call,6.279967,81.304883,Sri Lanka
311314,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,call,6.279967,81.304883,Sri Lanka
311359,Coppersmith Barbet,Psilopogon haemacephalus,A,CC-BY-NC-ND-4.0,song,6.89965,80.901712,Sri Lanka
311399,Common Tailorbird,Orthotomus sutorius,A,CC-BY-NC-ND-4.0,song,6.994027,80.411337,Sri Lanka
311498,Spotted Dove,Spilopelia chinensis,A,CC-BY-NC-ND-4.0,song,6.279967,81.304883,Sri Lanka
314179,Yellow-vented Bulbul,Pycnonotus goiavier,C,CC-BY-NC-ND-4.0,song,-8.4817,115.508,Indonesia
314337,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-ND-4.0,song,12.8116,99.5647,Thailand
314339,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-ND-4.0,song,12.8116,99.5647,Thailand
31437,Pied Fantail,Rhipidura javanica,D,CC-BY-NC-SA-3.0,song,-8.1692,114.482,Indonesia
31590,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-ND-2.5,song,9.6306,76.4212,India
31621,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-2.5,"alarm call, call, song, calls & alarm calls",8.7517,76.6937,India
318467,White-breasted Waterhen,Amaurornis phoenicurus,B,CC-BY-NC-SA-4.0,call,13.2222,100.9936,Thailand
318468,White-breasted Waterhen,Amaurornis phoenicurus,B,CC-BY-NC-SA-4.0,call,13.2222,100.9936,Thailand
318819,White-breasted Waterhen,Amaurornis phoenicurus,B,CC-BY-NC-SA-4.0,call,13.2222,100.9936,Thailand
319817,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-ND-4.0,song,27.57,84.5101,Nepal
321157,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-SA-4.0,call,8.2589,126.1537,Philippines
325283,Collared Kingfisher,Todiramphus chloris,C,CC-BY-NC-SA-4.0,call,8.0758,98.9179,Thailand
327429,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,song,13.0288,100.0767,Thailand
327430,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-SA-4.0,song,13.0522,100.0856,Thailand
330496,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-SA-4.0,call,8.7055,81.1875,Sri Lanka
332700,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,call,13.6969,100.5644,Thailand
342124,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,call,1.3506,103.775,Singapore
342486,Yellow-vented Bulbul,Pycnonotus goiavier,B,CC-BY-NC-ND-4.0,song,10.6387,123.0709,Philippines
342488,Yellow-vented Bulbul,Pycnonotus goiavier,D,CC-BY-NC-ND-4.0,call,10.6387,123.0709,Philippines
342489,Yellow-vented Bulbul,Pycnonotus goiavier,D,CC-BY-NC-ND-4.0,song,10.6387,123.0709,Philippines
343310,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,song,18.1032,99.3819,Thailand
343311,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,call,18.1032,99.3819,Thailand
34509,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-ND-2.5,song,-1.3806,116.1306,Indonesia
345157,Yellow-vented Bulbul,Pycnonotus goiavier,C,CC-BY-NC-SA-4.0,song,13.4608,120.9375,Philippines
347594,White-throated Kingfisher,Halcyon smyrnensis,B,CC-BY-NC-SA-4.0,song,24.4726,118.3099,Taiwan
347967,Yellow-vented Bulbul,Pycnonotus goiavier,C,CC-BY-NC-SA-4.0,call,13.4608,120.9375,Philippines
348719,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-SA-4.0,call,18.2962,99.2933,Thailand
350583,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,song,3.338,101.241,Malaysia
350597,Yellow-vented Bulbul,Pycnonotus goiavier,B,CC-BY-NC-SA-4.0,song,3.338,101.241,Malaysia
351356,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-SA-4.0,call,10.5354,76.6936,India
351669,Large-tailed Nightjar,Caprimulgus macrurus,B,CC-BY-NC-SA-4.0,song,-9.875,124.2117,Indonesia
35222,Coppersmith Barbet,Psilopogon haemacephalus,C,CC-BY-NC-ND-2.5,song,17.5501,121.9501,Philippines
353099,Large-tailed Nightjar,Caprimulgus macrurus,B,CC-BY-NC-SA-4.0,call,1.3457,103.8328,Singapore
356241,Collared Kingfisher,Todiramphus chloris,B,CC-BY-NC-ND-4.0,"call, courtship call",15.4678,73.9439,India
356320,Coppersmith Barbet,Psilopogon haemacephalus,B,CC-BY-NC-SA-4.0,call,21.0543,75.8459,India
35653,Common Iora,Aegithina tiphia,A,CC-BY-NC-ND-2.5,song,5.9937,116.1053,Malaysia
35654,Common Iora,Aegithina tiphia,B,CC-BY-NC-ND-2.5,song,5.9937,116.1053,Malaysia
35733,Pied Fantail,Rhipidura javanica,C,CC-BY-NC-ND-2.5,song,,,Malaysia
35804,Asian Koel,Eudynamys scolopaceus,A,CC-BY-NC-ND-2.5,song,14.4387,101.3751,Thailand
35836,Olive-backed Sunbird,Cinnyris jugularis,B,CC-BY-NC-ND-2.5,call,14.4387,101.3751,Thailand
359243,Pied Fantail,Rhipidura javanica,B,CC-BY-NC-SA-4.0,call,-8.7262,115.2107,Indonesia
